chr4	7900479	7901079	.	0,2,25,26,27,28,30,31,33,34,35
chr4	8105111	8105711	.	0,1,2,3,13,25,26,29,30,31,32,33,34,35
chr4	16208175	16208775	.	21,22
chr4	17996224	17996824	.	8,9,10,11,12,13,14,15,16,17,19,20,24,25,26,28,29
chr4	12076653	12077253	.	25,26
chr4	2579474	2580074	.	19,20,24,25,26,33
chr4	8866549	8867149	.	25,26
chr4	16901085	16901685	.	0,1,2,3,8,11,12,13,14,16,17,19,21,25,26,28,29,30,31,32,33,34,35
chr4	16992054	16992654	.	25
chr4	1092498	1093098	.	31,32,34,35
chr4	12450852	12451452	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,25,26,27,29,30,31,32,33,34,35
chr4	708962	709562	.	25,26,30,32,33,34,35
chr4	9178613	9179213	.	0,2,3,8,9,10,11,12,15,16,17,19,20,24,25,26,27,31,32
chr4	16675248	16675848	.	0,1,2,3,8,10,11,12,14,16,17,19,21,22,24,25,26,28,29,30,31,32,33,34,35
chr4	13346335	13346935	.	0,1,2,3,8,9,10,11,12,13,14,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	10937109	10937709	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	13546173	13546773	.	26,27
chr4	16495406	16496006	.	2
chr4	4809593	4810193	.	2
chr4	8022764	8023364	.	25,26,27,33
chr4	15485099	15485699	.	1,24,25,26,29,33
chr4	402256	402856	.	9,10,11,12,19,20,24,30,31
chr4	16853540	16854140	.	0,1,2,8,9,10,11,12,13,14,15,16,17,19,21,24,25,26,29,32,33,35
chr4	18010228	18010828	.	0,1,2,25,26
chr4	6495353	6495953	.	19,20,24,25,26,30,31,34,35
chr4	8527388	8527988	.	25,26,32,33,34,35
chr4	14658242	14658842	.	30
chr4	9778482	9779082	.	25,26
chr4	2467797	2468397	.	25
chr4	6149124	6149724	.	30,35
chr4	14728856	14729456	.	1,13,15,20,21,24,30,31,34,35
chr4	14694260	14694860	.	0,2,3,8,13,26,28,29,32,33
chr4	11864358	11864958	.	0,1,2,3,4,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
chr4	6240545	6241145	.	21,22
chr4	10772702	10773302	.	8,13,25,26,27,29,30,31,32,33,34,35
chr4	10340139	10340739	.	0,1,2,11,25,27,29,30,31,32,33,34,35
chr4	10498139	10498739	.	0,1,3,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,33,35
chr4	7823929	7824529	.	0,2,8,21,33
chr4	12457828	12458428	.	0,2,7,8,13,14,15,16,17,21,28,29,32,33
chr4	13980077	13980677	.	27
chr4	13345443	13346043	.	25,26
chr4	17142726	17143326	.	8,13,15,16,17,19,24,25,26,30,31,34,35
chr4	645279	645879	.	0
chr4	18025960	18026560	.	25,26,31,32,35
chr4	7202086	7202686	.	25,26
chr4	7492585	7493185	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,30,31,32,34,35
chr4	2482781	2483381	.	15,16,21
chr4	9506004	9506604	.	15,25,26,28,29,31,32,33
chr4	14467762	14468362	.	30,31,34
chr4	17769993	17770593	.	0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,21,28,29,32,34,35
chr4	5364414	5365014	.	1,19,20,30,31,34,35
chr4	11445163	11445763	.	17,29,30
chr4	1076073	1076673	.	25,35
chr4	14163258	14163858	.	0,1,2,8,10,13,17,19,20,21,24,25,26,28,29,30,31,32,33,34,35
chr4	3648081	3648681	.	2,3
chr4	10723077	10723677	.	19,24,25,26,30,31
chr4	1443565	1444165	.	30,31,34,35
chr4	15049086	15049686	.	0,1,2,3,4,6,7,8,9,10,11,12,13,16,20,21,24,25,26,28,29,30,31,32,33,34,35
chr4	7390908	7391508	.	0,1,2,3,8,9,10,11,14,15,16,17,20,24,25,26,27,28,29,30,31,32,33,34,35
chr4	8072862	8073462	.	26
chr4	12170623	12171223	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,24,25,26,27,28,29,30,31,32,33,34,35
chr4	15566799	15567399	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	727747	728347	.	0,1,2,3,7,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,28,29,32,33
chr4	662925	663525	.	0,1,2,3,4,5,6,7,8,11,12,13,14,15,16,17,20,21,23,24,25,26,28,29,30,31,32,33,34,35
chr4	2352920	2353520	.	14,15,16,28,29,32,33
chr4	845907	846507	.	32
chr4	14907462	14908062	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	1046053	1046653	.	29,30,31
chr4	1935951	1936551	.	30,31,34
chr4	2887654	2888254	.	27
chr4	10912616	10913216	.	27,30
chr4	1552634	1553234	.	8,9,25,26,27,32
chr4	12648741	12649341	.	0,13,25,30,31,35
chr4	17528095	17528695	.	0,1,2,3,6,8,10,11,12,13,14,15,16,20,21,25,26,28,29,30,31,32,33,34,35
chr4	157322	157922	.	14,15,16,17,19,20,24,30,31,32,33,34,35
chr4	10567665	10568265	.	1,8,9,10,11,12,13,14,16,17,19,20,24,25,26,27,30,31,32,33,34,35
chr4	7115528	7116128	.	2,30,31,32,33,34,35
chr4	15075468	15076068	.	32,34
chr4	1234802	1235402	.	29
chr4	17467054	17467654	.	8,9,10,11,12,14,15,17,19,24,25,26
chr4	2411817	2412417	.	8,9,10,11,12,13,14,15,16,17,19,20,24,25,26,27,28,29,30,31,32,33
chr4	2376323	2376923	.	0,1,2,3,8,9,10,11,12,13,14,15,19,20,21,23,24,25,26,27,28,29
chr4	425758	426358	.	0,1,2,3,8,9,10,11,12,13,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	12607074	12607674	.	1,3,8,9,10,11,12,13,14,15,16,17,19,20,24,25,26,27,30,31,32,33,34,35
chr4	155610	156210	.	34
chr4	16945020	16945620	.	25,26,30,31,34,35
chr4	5291003	5291603	.	8,25,26,27,30,31,33,34
chr4	15284585	15285185	.	27
chr4	2500304	2500904	.	27
chr4	2908389	2908989	.	20,30,34,35
chr4	16429094	16429694	.	34
chr4	16769050	16769650	.	0,13,30,31,34,35
chr4	18515406	18516006	.	0,1,2,3,4,6,7,8,9,10,11,12,13,20,21,24,25,26,29,30,31,32,33,34,35
chr4	12325186	12325786	.	30
chr4	2374263	2374863	.	27,33,34
chr4	13761471	13762071	.	0,1,2,3,4,6,7,8,11,13,14,16,18,21,22,23,24,25,26,28,29,30,31,32,33,34,35
chr4	7636834	7637434	.	0,25,26,30,31,32,33,35
chr4	9918025	9918625	.	1,2
chr4	1201908	1202508	.	25,26,27,34
chr4	14760574	14761174	.	19,20,22,24,31
chr4	16479187	16479787	.	0,1,2,3,8,9,10,11,12,13,14,15,16,19,20,21,24,25,26,28,29,30,31,32,33,34,35
chr4	13144573	13145173	.	0
chr4	9779783	9780383	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	8606722	8607322	.	0,1,2,3,8,10,11,13,14,17,21,24,25,26,28,29
chr4	12899342	12899942	.	25,26
chr4	7072525	7073125	.	25,27
chr4	8273589	8274189	.	1,2,3,8,9,10,11,12,13,19,20,24,25,26,28,29,30,31,32,33,34,35
chr4	5295313	5295913	.	9,10,11,12,13,24,25,26,27,30,31,34,35
chr4	18355308	18355908	.	0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	8359865	8360465	.	0,1,2,3,17,26,28,29,30,31,32,33,34,35
chr4	9770339	9770939	.	27,31,33
chr4	11279506	11280106	.	27
chr4	17910064	17910664	.	1,2,25,26
chr4	18392485	18393085	.	8,9,10,11,12,13,16,17,19,20
chr4	1549700	1550300	.	20,27
chr4	2765185	2765785	.	0,1,2,8,25,26,28,29,30
chr4	9381918	9382518	.	8,12,14,16,20,21,30,31,32,33,35
chr4	17438061	17438661	.	0,2,19,20,21,24,30,31,34
chr4	14859523	14860123	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
chr4	12370774	12371374	.	30
chr4	8006922	8007522	.	25
chr4	12878210	12878810	.	8,30,34
chr4	2572094	2572694	.	0,1,2,3,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,31,33,34,35
chr4	14735477	14736077	.	25,26
chr4	7424537	7425137	.	0,1,2,3,9,10,11,12,14,16,24,25,26,27,28,29,30,31,32,33,34,35
chr4	6757840	6758440	.	9,20,25,26,30,31,34,35
chr4	1087952	1088552	.	33,34
chr4	11310512	11311112	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	12523248	12523848	.	0,1,2,3,8,13,14,15,16,17,25,28,29,30,31,32,33,34,35
chr4	2904262	2904862	.	2
chr4	17926399	17926999	.	2,25,33
chr4	7042708	7043308	.	25,26,30,31,32,33,34,35
chr4	2605790	2606390	.	2,3,17,25,26,28,30,31,32,33,34,35
chr4	12077301	12077901	.	25,26,27
chr4	14803689	14804289	.	33
chr4	11875954	11876554	.	0,1,2,4,6,7,18,23,25,27,28,32,33,34,35
chr4	14662135	14662735	.	0,1,2,3,8,9,10,11,12,13,14,16,17,19,20,21,24,25,26,28,29,30,31,32,33,34,35
chr4	462148	462748	.	0,8,9,21,25,26,27,28,29,30,31,32,33,34,35
chr4	11544514	11545114	.	13,15,20,21,30,31,34,35
chr4	17773490	17774090	.	12,14,15,17,18,21,23,29,30,31,34,35
chr4	17302544	17303144	.	0,1,2,3,8,9,10,11,12,13,16,17,21,24,25,30
chr4	10349606	10350206	.	0,1,2,3,4,8,9,10,11,12,13,14,15,16,17,19,20,24,25,26,27,28,29,30,31,32,33,34,35
chr4	12491765	12492365	.	16,17,30,31
chr4	7657021	7657621	.	0,1,3,11,14,15,16,25,26,28,29,30,31,32,33,34,35
chr4	18152161	18152761	.	0,1,2,3,7,8,9,10,11,12,14,15,16,20,21,22,25,26,27,28,29,30,31,32,33,34,35
chr4	1068488	1069088	.	0,1,2,3,8,9,10,11,12,13,16,19,20,21,22,24,25,26,28,29,30,31,32,33,34,35
chr4	1187413	1188013	.	0
chr4	1023338	1023938	.	0,1,2,14,17,25,28,29,30,32,33
chr4	14448996	14449596	.	0,1,2,3,7,8,9,11,12,13,14,15,16,17,19,21,24,25,26,28,29,30,31,32,33,34,35
chr4	7227180	7227780	.	25,26,29,30,31,34,35
chr4	6522346	6522946	.	25,30
chr4	1678621	1679221	.	3
chr4	10595273	10595873	.	0,1,12,15,16,17,21,27,29,34,35
chr4	15243394	15243994	.	0,1,2,3,8,9,11,12,13,14,15,21,24,25,26,30,32,33,34
chr4	11546876	11547476	.	1,3,8,9,10,11,12,13,14,15,16,17,19,24,25,26,27,28,29,30
chr4	304979	305579	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,26,28,29,30,31,32,33,34,35
chr4	11610761	11611361	.	25
chr4	12144191	12144791	.	29,31
chr4	6795298	6795898	.	25,26,30,31,32,34
chr4	2554744	2555344	.	19,24,30,31,34,35
chr4	3924341	3924941	.	2,3
chr4	8902521	8903121	.	2,3,26,27
chr4	15446746	15447346	.	0,1,2,3,5,6,14,17,30,31,33,34,35
chr4	13710155	13710755	.	0,1,3,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,32,33
chr4	1101128	1101728	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	8981908	8982508	.	0,1,2,3,7,8,13,16,17,24,25,26,29,30,31,32,33,34,35
chr4	7335478	7336078	.	33
chr4	16864921	16865521	.	0,1,2,3,8,9,10,11,12,13,14,16,17,19,20,21,22,24,25,26,29,30,31,34,35
chr4	5375515	5376115	.	0,1,2,8,9,10,11,12,13,21,24,25,26,27,28,29,30,32
chr4	3994872	3995472	.	25,26,27,32,33
chr4	10967639	10968239	.	0,21,23,26,30
chr4	6302944	6303544	.	0,1,2,3,8,9,10,11,12,21,22,28,29,33,35
chr4	5323576	5324176	.	25
chr4	8306951	8307551	.	25,26,27,30,32,33,34
chr4	11283758	11284358	.	0,1,2,3,8,9,10,11,12,13,16,19,20,21,24,25,26,27,29,30,31,32,33,34,35
chr4	17699535	17700135	.	0,1,2,3,8,14,15,16,21,22,23,28,30,31,32,33,35
chr4	18533422	18534022	.	0,1,2,3,8,14,21,24,30,32,34
chr4	8020466	8021066	.	0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	6071162	6071762	.	33
chr4	16979149	16979749	.	0,8,9,10,11,12,13,14,15,16,17,19,21,22,24,25,26,30,31,32,33,34,35
chr4	17110063	17110663	.	0,1,2,3,8,10,12,13,17,21,24,25,26,29,31
chr4	14435588	14436188	.	19,20,24,30,31,34,35
chr4	3137624	3138224	.	27
chr4	5875906	5876506	.	33
chr4	6175088	6175688	.	25,26,30,31,32,33,34
chr4	13599759	13600359	.	26
chr4	15275128	15275728	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,28,29,30,31,32,33,34,35
chr4	17562560	17563160	.	25,26,35
chr4	3978398	3978998	.	9,12,19,22,24,25,26,30,31,32,34,35
chr4	2692106	2692706	.	25,26
chr4	18258737	18259337	.	0,1,2,3,10,14,16,21,22,30,31,32,33,34,35
chr4	5878617	5879217	.	33
chr4	2332395	2332995	.	3,14,15,16,17,25,28,29,30,31,32,33,34,35
chr4	7284146	7284746	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	13124557	13125157	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
chr4	5679001	5679601	.	25
chr4	6859431	6860031	.	10,13,19,20,21,26,30,35
chr4	506528	507128	.	0,1,2,3,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	17606597	17607197	.	0,1,2,3,5,6,8,10,12,13,14,15,16,17,20,21,22,24,25,26,27,28,29,31,33,35
chr4	14842288	14842888	.	8,9,10,11,12,16,17,20,21,22,23,25,28,29,30,31,32,33,34,35
chr4	4528448	4529048	.	27
chr4	7219028	7219628	.	26,27,30,31,34,35
chr4	9838624	9839224	.	0,1,2,3,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33
chr4	6620363	6620963	.	25,26
chr4	17738450	17739050	.	2,24,30,31,33
chr4	7802775	7803375	.	0,2,3,25,26,27,29,30,31,32,33
chr4	8960137	8960737	.	2,3
chr4	13265252	13265852	.	27
chr4	12561953	12562553	.	25,26,30,31,32,33,34,35
chr4	268646	269246	.	28,29
chr4	9498220	9498820	.	28,29,33
chr4	549805	550405	.	0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	5639636	5640236	.	25,30,31,32,33,34,35
chr4	2613982	2614582	.	26
chr4	6391598	6392198	.	31,34,35
chr4	8938481	8939081	.	33
chr4	13262619	13263219	.	27
chr4	7305294	7305894	.	25,28,29,30,31,34,35
chr4	12070495	12071095	.	12
chr4	315220	315820	.	0,1,3,21,30,32,33
chr4	16599445	16600045	.	1,20
chr4	16550094	16550694	.	0,7,25,30,31,34,35
chr4	13935547	13936147	.	1
chr4	1757262	1757862	.	2,3,25,28,29,32,33
chr4	12028825	12029425	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
chr4	9499074	9499674	.	0,1,2,3,8,9,10,11,12,13,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	1584634	1585234	.	31
chr4	6333287	6333887	.	0,1,2,3,8,9,10,11,12,13,14,18,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	16941768	16942368	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33
chr4	7397139	7397739	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	11963318	11963918	.	3,30,31,34,35
chr4	16733105	16733705	.	13,14,15,16,19,24,25,26,30,31,34,35
chr4	8108024	8108624	.	3,19,20,24,25,26,27,30,31,34,35
chr4	4870325	4870925	.	2
chr4	16454472	16455072	.	0,1,2,3,8,9,10,11,12,13,14,15,16,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	4541182	4541782	.	27
chr4	16085445	16086045	.	30,31,34,35
chr4	18360937	18361537	.	8,10,11,12,13,14,15,16,17,18,21,22,23,24,25,26,28,29,30,31,32,33,34,35
chr4	10158529	10159129	.	8,25,26,30
chr4	16977092	16977692	.	3
chr4	8085454	8086054	.	25,26
chr4	14068077	14068677	.	26,27
chr4	1002890	1003490	.	0,2,25
chr4	18569398	18569998	.	0,1,2,3,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	4965880	4966480	.	27
chr4	11278061	11278661	.	0,1,2,3,8,9,10,11,12,13,15,18,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	5303903	5304503	.	2
chr4	15528219	15528819	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	12979409	12980009	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35
chr4	1133154	1133754	.	0,1,8,20,32
chr4	3541778	3542378	.	2,3
chr4	14818199	14818799	.	26,30
chr4	15591242	15591842	.	0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	11631450	11632050	.	0,5,6,13,15,16,17,18,21,23,28,29,30,31,32,33
chr4	10183476	10184076	.	31,34,35
chr4	13830054	13830654	.	0,25,26,27,28,32
chr4	14015585	14016185	.	27
chr4	15458481	15459081	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33
chr4	18458423	18459023	.	26,30,31,33
chr4	6789467	6790067	.	3
chr4	6300110	6300710	.	20,25,26,27,28,29
chr4	17532900	17533500	.	15,20,24,25,26,27,31,33,34,35
chr4	17354187	17354787	.	26
chr4	16072372	16072972	.	21,27
chr4	7303466	7304066	.	0,1,2,3,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	7543535	7544135	.	21
chr4	17693029	17693629	.	25,26,27,30,31,33,34
chr4	9398127	9398727	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
chr4	3619061	3619661	.	27
chr4	226651	227251	.	0,1,3,13,25,26,27,29,34
chr4	18522055	18522655	.	2,24,30,31
chr4	10703666	10704266	.	25,26,27,30,31,34
chr4	2595559	2596159	.	0,1,2,3,8,9,11,12,13,14,15,16,17,18,19,20,21,24,25,26,28,29,30
chr4	18020533	18021133	.	0,1,3,8,9,11,12,13,20,21,25,26,29,33,34
chr4	14183136	14183736	.	0,1,3,29,32,33,35
chr4	17027754	17028354	.	0,1,2,3,8,9,10,11,12,13,14,16,18,19,20,21,22,24,25,26,28,29,30,31,32,33,34,35
chr4	1510759	1511359	.	0,18,27,31,32,34
chr4	10224826	10225426	.	0,1,2,3,8,10,11,13,15,16,17,20,21,25,26,27,28,29,30,31,32,33
chr4	11541545	11542145	.	30,31,35
chr4	18575341	18575941	.	1,3,8,9,10,16,17,24,25,26,32,33
chr4	14708308	14708908	.	0,1,2,3,4,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,34,35
chr4	12659845	12660445	.	2,26,27
chr4	11535152	11535752	.	0,30,31,34,35
chr4	13161415	13162015	.	1,10,25,26
chr4	18277928	18278528	.	27
chr4	15548323	15548923	.	0,1,2,3,8,13,25,26,28,29,33
chr4	14775865	14776465	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,26,27,28,29,32,33
chr4	7238657	7239257	.	0,1,3,7,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,29,30,31,32,35
chr4	8691049	8691649	.	33
chr4	18218935	18219535	.	20
chr4	12906622	12907222	.	1
chr4	15493257	15493857	.	0,1,3,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,29,30,31,32,33,34,35
chr4	17141720	17142320	.	1,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,26,29,30,31,32,33,34,35
chr4	6952909	6953509	.	2,3,32,33
chr4	17777433	17778033	.	0,3,6,8,21,25,26,29,30,31,32,33,34,35
chr4	13648715	13649315	.	21
chr4	9414476	9415076	.	0,1,2,3,8,10,11,12,13,14,15,16,17,26,27,28,29,30,31,35
chr4	6538955	6539555	.	25,30,33
chr4	7648736	7649336	.	26
chr4	6606216	6606816	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
chr4	12767914	12768514	.	0,1,2,3,8,9,10,11,13,14,17,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	14549786	14550386	.	11,19,25,26,27,31,34,35
chr4	10237193	10237793	.	0,1,2,3,5,6,8,9,10,11,12,13,14,16,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	8293771	8294371	.	28,29
chr4	1517561	1518161	.	25,26,27,30,31,32,34
chr4	7931734	7932334	.	1,3,9,10,11,12,13,14,15,16,17,19,20,24,25,26,27,30,31,34,35
chr4	21732	22332	.	31
chr4	10596826	10597426	.	0,7,8,15,16,18,21,22,23,25,26,27,28,29,30,31,32,33
chr4	960136	960736	.	1,16,19,20,21,24,25,26,30,31,32,34,35
chr4	5556250	5556850	.	2
chr4	17596518	17597118	.	3,30,31,34,35
chr4	14697095	14697695	.	11
chr4	2575782	2576382	.	25,26,27,29,32,33,34
chr4	14376102	14376702	.	0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	4970333	4970933	.	2,3,28,29,32,33
chr4	4704481	4705081	.	27
chr4	9243732	9244332	.	19,20,25,26,30,31,32,33,34,35
chr4	991116	991716	.	0,2
chr4	7734238	7734838	.	27
chr4	11435282	11435882	.	30
chr4	13317808	13318408	.	2,20
chr4	8323552	8324152	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	7807207	7807807	.	30,31,35
chr4	17864149	17864749	.	0,1,2,3
chr4	16338206	16338806	.	27
chr4	18555666	18556266	.	8,25,26,31
chr4	8421887	8422487	.	2
chr4	1469770	1470370	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	17558065	17558665	.	1,14,19,24,26,30,31,34,35
chr4	9421626	9422226	.	0,1,8,9,10,11,12,13,14,15,16,17,19,20,24,25,26,27,28,29,30,31,32,33,34,35
chr4	17254953	17255553	.	0,2,8,13
chr4	13655502	13656102	.	0,1,2,8,9,10,21,25,26,27,29,30
chr4	13225888	13226488	.	8,20,26,27
chr4	8754381	8754981	.	10,11,12,13,16,25,26,27,30,31,34,35
chr4	10385235	10385835	.	21
chr4	13908755	13909355	.	21,22
chr4	13286238	13286838	.	1,2,20,30,31,33,34,35
chr4	8573578	8574178	.	8,25,26,32,34
chr4	10468105	10468705	.	25,26,27,30
chr4	8340504	8341104	.	30,31,32,33,34,35
chr4	12396199	12396799	.	5,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,28,29
chr4	1560345	1560945	.	1,3,8,11,15,25,26,29,30,31,32,33,34
chr4	15203247	15203847	.	0,1,2,3,8,13,21,23,26,28,29,30,31,32,33,34,35
chr4	18190435	18191035	.	8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
chr4	9926248	9926848	.	14,16,19,20,24,25,26,30,31,34,35
chr4	9673168	9673768	.	0,1,2,3,8,13,20,31,33,35
chr4	14736930	14737530	.	26,27
chr4	4591621	4592221	.	2,3
chr4	13057808	13058408	.	26,27
chr4	6920137	6920737	.	0,1,2,3,8,11,12,13,14,15,16,19,21,24,25,26,28,29,30,31,32,33,34,35
chr4	6344773	6345373	.	1,33
chr4	8640561	8641161	.	0,1,2,3,8,25,26,28,29,30,31,32,33,34,35
chr4	7319648	7320248	.	9,10,11,12,14,15,17,19,20,24,25,26,27
chr4	6311921	6312521	.	0,13,16,25,26,28,29,32,33
chr4	16897024	16897624	.	1,9,10,11,12,19,20,24,26,30,31,34,35
chr4	4335626	4336226	.	2,3
chr4	40065	40665	.	0,2,3,4,7,20,24,25,26,29,30,31,32,33,34,35
chr4	14542343	14542943	.	0,1,2,3,8,13,14,15,16,17,19,20,24,25,26,27,28,29,30,31,32,33,34,35
chr4	6214956	6215556	.	25,26
chr4	11807200	11807800	.	0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	2576813	2577413	.	26,27,30,31,32,33,34,35
chr4	11705288	11705888	.	25
chr4	299555	300155	.	25,26,28,29,30,31,34,35
chr4	17020947	17021547	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	5488966	5489566	.	2
chr4	638873	639473	.	0,1,2,7,8,13,14,15,17,23,28,29,32,33
chr4	11772899	11773499	.	0,1,2,3,9,11,12,14,17,19,24,25,26,27,28,29
chr4	1932798	1933398	.	33,34
chr4	8102638	8103238	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,21,25,26,27,28,29,33
chr4	6717132	6717732	.	27,30,31,35
chr4	13130555	13131155	.	25,26,27,30,35
chr4	450834	451434	.	0,1,2,3,8,30,31,32,33,34,35
chr4	5819686	5820286	.	27
chr4	5975574	5976174	.	30,34
chr4	8270911	8271511	.	0,1,2,3,8,11,13,14,16,17,20,21,25,26,28,29,30,31,32,33,34,35
chr4	14772604	14773204	.	30,31,35
chr4	15970356	15970956	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,21,24,25,26,27,29,30,31,32,33,34,35
chr4	15131896	15132496	.	0
chr4	6803617	6804217	.	31
chr4	17650079	17650679	.	0,1,2,23,29
chr4	11786567	11787167	.	0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30
chr4	8371425	8372025	.	25,26
chr4	14648013	14648613	.	30
chr4	8354592	8355192	.	0,1,2,3,8,11,12,13,14,15,16,17,25,26,27,28,29,33
chr4	7121864	7122464	.	30
